,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit,Predict Proba
168,4695,53,retired,married,high.school,no,no,no,telephone,may,wed,264,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.2321490597051902
169,29168,22,admin.,married,high.school,no,yes,yes,cellular,apr,fri,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.6783676138290788
170,11277,31,technician,single,university.degree,no,no,no,telephone,jun,thu,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.26577932944576843
171,30059,35,technician,married,university.degree,no,no,no,cellular,apr,thu,270,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,1,0.6250908133800324
172,11765,56,technician,married,basic.9y,no,no,no,telephone,jun,fri,196,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.23405883568684593
173,37306,40,management,married,university.degree,no,no,yes,cellular,aug,mon,121,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0,0.7112611112630934
174,13138,53,admin.,married,university.degree,no,yes,no,cellular,jul,wed,618,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.36689893695107767
175,36166,38,management,married,university.degree,no,no,no,telephone,may,wed,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.3581164515862419
176,11325,33,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,149,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.27132670869025105
177,5579,49,technician,married,professional.course,no,yes,no,telephone,may,mon,232,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.19102097631652454
178,32975,37,entrepreneur,married,basic.9y,no,yes,no,cellular,may,mon,195,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.29104732637618286
179,29662,40,admin.,single,university.degree,no,yes,no,cellular,apr,mon,221,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5170195738164067
180,28708,38,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,137,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.6234241733797196
181,13443,35,technician,single,university.degree,no,no,no,cellular,jul,wed,128,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3943783160474499
182,27514,57,management,married,university.degree,no,yes,yes,cellular,nov,fri,22,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.24429353781342444
183,30941,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,894,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.35870627306383807
184,39788,25,services,single,high.school,no,yes,no,cellular,jun,tue,383,2,999,2,failure,-1.7,94.055,-39.8,0.702,4991.6,0,0.8379002819998159
185,4402,42,housemaid,married,high.school,no,no,no,telephone,may,tue,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.18500284495760524
186,5052,34,technician,single,professional.course,no,no,no,telephone,may,fri,350,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.20243741561167944
187,19766,36,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,207,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3332069138523158
188,12588,41,admin.,divorced,basic.6y,no,no,no,telephone,jul,mon,141,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.2667222512488566
189,38849,37,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,163,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0,0.7912899635572863
190,16648,31,technician,married,basic.9y,no,yes,no,cellular,jul,wed,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4069946899263186
191,14559,56,housemaid,married,basic.4y,no,no,no,cellular,jul,tue,76,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.3407889781175038
192,39427,33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,169,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,0.8589285924203892
193,27615,58,retired,divorced,professional.course,no,yes,no,cellular,nov,fri,321,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.2708101252795688
194,9356,35,admin.,single,basic.4y,no,no,no,telephone,jun,fri,248,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.21494996752497572
195,4214,26,admin.,single,high.school,no,no,no,telephone,may,tue,21,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.17388452167956434
196,18143,25,services,single,basic.9y,no,yes,no,cellular,jul,wed,535,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.40918409368201564
197,19301,33,technician,married,high.school,no,no,yes,cellular,aug,wed,212,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.40110004864482185
198,38282,28,technician,single,high.school,no,no,no,cellular,oct,wed,216,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,1,0.7722638636956849
199,2959,41,self-employed,married,basic.9y,no,yes,no,telephone,may,wed,514,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.2202013655101885
200,11267,34,blue-collar,married,professional.course,no,yes,no,telephone,jun,thu,280,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.2285638767867632
201,10308,32,blue-collar,married,high.school,no,no,yes,telephone,jun,mon,140,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.24487743178434343
202,3443,31,blue-collar,divorced,basic.9y,no,no,no,telephone,may,thu,475,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.24800556227896942
203,3309,44,admin.,single,university.degree,no,no,no,telephone,may,thu,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.22331413645548542
204,17286,32,admin.,single,high.school,no,yes,no,telephone,jul,fri,143,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2766155580344098
205,6334,41,admin.,married,basic.9y,no,no,no,telephone,may,tue,97,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.18293607004077456
206,14027,36,blue-collar,single,high.school,no,no,no,telephone,jul,fri,470,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.25765157713314546
207,15860,42,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,mon,71,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.31170411091580785
208,12142,41,blue-collar,married,basic.4y,no,yes,no,telephone,jul,tue,471,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.23269113508349143
209,32637,37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,277,1,9,1,success,-1.8,92.893,-46.2,1.299,5099.1,0,0.7570499843756405
210,21333,37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,89,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2585167397536827
211,21895,32,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.3317426773333423
212,21751,45,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,561,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2794121559463617
213,28107,44,management,divorced,university.degree,no,yes,no,cellular,apr,fri,230,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0,0.6171049870034477
214,40034,25,admin.,married,high.school,no,yes,no,telephone,jul,mon,29,1,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,0,0.6485663419308807
215,10491,30,technician,divorced,high.school,no,yes,yes,telephone,jun,tue,131,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.2696941354982969
216,10078,59,services,married,high.school,no,no,no,telephone,jun,thu,309,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.36371199123739484
217,9346,53,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,1330,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.25601050821581894
218,29767,21,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,345,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6559124637745964
219,5504,57,retired,single,professional.course,no,yes,no,telephone,may,mon,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.22292618390770674
220,38610,34,technician,married,professional.course,no,yes,no,cellular,nov,mon,53,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,0,0.7515018852853785
221,14682,35,unemployed,married,university.degree,no,yes,no,cellular,jul,tue,462,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.35774464114621374
222,38985,48,admin.,married,university.degree,no,no,no,cellular,dec,mon,85,2,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,0,0.791519419909814
223,21230,35,technician,married,professional.course,no,yes,no,telephone,aug,mon,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3078542405189519
224,26449,34,management,married,university.degree,no,no,no,telephone,nov,thu,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.26561559073384244
225,26397,33,self-employed,divorced,university.degree,no,no,no,telephone,nov,thu,352,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.26519650724389787
226,23674,53,technician,married,professional.course,no,yes,no,cellular,aug,thu,158,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.28961745048356285
227,17344,49,services,single,high.school,no,yes,yes,cellular,jul,mon,49,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3237984457817811
228,16908,48,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,107,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.34429023757032096
229,16406,33,blue-collar,married,basic.4y,no,yes,no,telephone,jul,wed,157,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.23934185949903253
230,1879,30,housemaid,married,high.school,no,yes,no,telephone,may,fri,175,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1933147264760134
231,34080,34,management,married,university.degree,no,no,no,cellular,may,wed,323,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.32709745771361115
232,29521,34,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,317,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.43457877447152304
233,39472,74,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,142,2,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,1,0.8858824419677584
234,28952,35,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,77,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.40876147568469345
235,33903,32,services,married,basic.9y,no,yes,no,cellular,may,wed,53,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.45309000615110634
236,12493,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,332,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3307956205962645
237,38604,37,admin.,married,high.school,no,yes,no,cellular,nov,mon,101,3,3,1,success,-3.4,92.649,-30.1,0.722,5017.5,0,0.9326290222175788
238,28973,40,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,514,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.4913549050487745
239,32933,57,technician,married,high.school,no,yes,no,cellular,may,mon,228,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.41510591044296574
240,37681,38,technician,married,university.degree,no,yes,no,cellular,aug,wed,238,4,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,1,0.7805219389576818
241,36964,56,entrepreneur,married,high.school,no,yes,no,cellular,jul,thu,129,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0,0.8035422503037752
242,13228,28,technician,married,university.degree,no,yes,no,cellular,jul,wed,321,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.41624994211730487
243,31178,48,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.3973166509509933
244,16754,29,blue-collar,single,basic.6y,no,yes,no,cellular,jul,thu,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.38687131940218594
245,17004,38,technician,divorced,university.degree,no,yes,no,cellular,jul,thu,137,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.34238910394984523
246,32407,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.412809060347756
247,33075,36,admin.,single,university.degree,no,no,no,cellular,may,tue,89,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.43194025003786274
248,18791,58,blue-collar,married,basic.6y,no,yes,yes,telephone,jul,thu,31,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2084161006230192
249,5189,39,admin.,married,university.degree,no,no,no,telephone,may,fri,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.19795681233900722
250,37437,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,123,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8105562906366036
251,33142,51,admin.,married,high.school,no,no,no,cellular,may,tue,40,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.38977812268542844
252,27321,45,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,980,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.29926245253476935
253,13516,27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,402,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.37676837124189094
254,11362,30,technician,married,university.degree,no,yes,no,telephone,jun,thu,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.25078611395090356
255,22775,47,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2801425635464697
256,10427,34,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,18,30,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.08741135962546767
257,14663,34,management,married,high.school,no,no,no,cellular,jul,tue,419,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.35967817597631824
258,1120,34,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.20457195724961094
259,4503,56,retired,divorced,high.school,no,yes,no,telephone,may,tue,60,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.18688299164375843
260,37766,34,admin.,married,university.degree,no,no,no,cellular,aug,mon,62,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,0,0.7563159993781527
261,18713,43,admin.,married,professional.course,no,yes,no,cellular,jul,thu,68,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.18774331925092902
262,17598,43,housemaid,married,basic.4y,no,no,no,cellular,jul,mon,90,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.30825733800445426
263,12098,28,technician,single,university.degree,no,no,no,telephone,jun,mon,125,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0.24957287657389451
264,14840,37,services,divorced,basic.9y,no,yes,no,cellular,jul,wed,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.4028446330402104
265,25649,32,services,married,high.school,no,no,no,cellular,nov,wed,79,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.33746028974333525
266,10449,42,admin.,single,high.school,no,no,no,telephone,jun,mon,362,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.24851979159792084
267,37080,23,technician,single,professional.course,no,yes,no,telephone,jul,fri,336,4,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,1,0.7496373258841237
268,15853,44,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,147,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.3397096915027667
269,23724,34,admin.,married,university.degree,no,yes,no,cellular,aug,thu,114,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.26757454186882595
270,24360,44,services,divorced,high.school,no,yes,yes,cellular,nov,mon,164,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2755143632492096
271,36342,47,management,married,basic.9y,no,yes,no,cellular,jun,tue,118,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,0,0.9400377873569523
272,33805,29,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,78,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.454613989576133
273,16846,39,services,divorced,high.school,no,no,no,cellular,jul,thu,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3497065228849947
274,15572,39,blue-collar,married,basic.9y,no,yes,yes,telephone,jul,fri,99,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.25207494975798816
275,6081,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.18394988809375157
276,30518,45,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,54,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0.5831688849175307
277,22807,35,management,married,university.degree,no,no,yes,telephone,aug,mon,67,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.3318172443061053
278,14298,34,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,mon,465,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.31301190162261183
279,12851,38,blue-collar,married,high.school,no,no,no,cellular,jul,tue,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.35190705086788787
280,8343,31,unemployed,married,basic.6y,no,yes,no,telephone,jun,tue,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.2840826374311467
281,35386,22,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,34,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.3071357609250695
282,20090,32,admin.,married,university.degree,no,no,no,cellular,aug,mon,218,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.28797524359296905
283,19192,44,self-employed,married,professional.course,no,yes,no,telephone,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.5019068668726403
284,34066,29,services,single,basic.6y,no,yes,yes,cellular,may,wed,252,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.4254826537693409
285,25125,31,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,60,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.30901662191599255
286,40368,27,student,single,university.degree,no,no,no,cellular,aug,wed,180,1,3,3,success,-1.7,94.027,-38.3,0.9,4991.6,1,0.9529952739280236
287,4732,38,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.2440832263933789
288,35018,35,blue-collar,single,basic.4y,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.3649043337761751
289,17057,31,admin.,divorced,high.school,no,no,yes,cellular,jul,fri,186,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3818354883871378
290,33155,59,services,divorced,basic.6y,no,yes,no,cellular,may,tue,158,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.3961947717632713
291,7475,52,services,married,high.school,no,no,no,telephone,may,fri,854,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.21749930819028196
292,38219,58,technician,married,basic.4y,no,yes,no,cellular,oct,wed,525,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8007640493502162
293,28355,46,services,married,high.school,no,yes,no,cellular,apr,wed,417,2,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,0,0.4773965410466344
294,13634,27,blue-collar,married,high.school,no,yes,no,cellular,jul,thu,212,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3659304579526857
295,22822,37,admin.,single,university.degree,no,no,no,cellular,aug,mon,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2831211753081048
296,5175,55,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,334,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.17403666223505174
297,21037,35,technician,single,professional.course,no,yes,yes,cellular,aug,thu,347,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.2816575383775796
298,34015,42,services,married,basic.9y,no,yes,no,cellular,may,wed,201,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.32982700897064715
299,17482,43,admin.,single,university.degree,no,yes,no,cellular,jul,mon,73,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.31955979864729545
300,24894,48,services,married,high.school,no,yes,no,cellular,nov,tue,835,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.2754595149854291
301,35496,34,admin.,single,university.degree,no,yes,no,cellular,may,mon,16,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.5370708798208139
302,30979,36,blue-collar,married,basic.6y,no,yes,yes,cellular,may,tue,333,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.40101563268650375
303,1273,57,retired,married,high.school,no,yes,no,telephone,may,thu,278,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1850072863787554
304,28098,32,services,married,high.school,no,no,no,cellular,apr,fri,65,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0,0.48140993356818207
305,24963,31,student,single,high.school,no,yes,yes,cellular,nov,tue,107,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3383651209560762
306,19527,58,retired,married,professional.course,no,yes,yes,cellular,aug,thu,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.16174870386332368
307,5286,38,admin.,single,university.degree,no,yes,no,telephone,may,fri,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2031537277172719
