,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Predict Proba,Predict Proba RandGuess
155,17420,57,self-employed,married,university.degree,no,yes,no,telephone,jul,mon,40,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.2508295660789802,0.7989643192208039
156,28377,35,services,married,basic.9y,no,yes,no,cellular,apr,thu,150,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0.5412334868068852,0.9716242970779807
157,10910,34,admin.,single,high.school,no,no,yes,telephone,jun,wed,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0.28195468187302,0.3677029833034604
158,19248,32,technician,single,professional.course,no,yes,yes,cellular,aug,wed,952,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0.43644974431504896,0.2049397689077791
159,34054,30,student,single,university.degree,no,yes,yes,cellular,may,wed,122,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.4843390680451358,0.24057032033459902
160,21738,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,85,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2816030821890919,0.8278628014214209
161,15401,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,569,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.3615837494724678,0.9652281485939154
162,16773,26,admin.,married,high.school,no,no,no,cellular,jul,thu,544,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3885760101910513,0.6988099983804235
163,2526,50,technician,married,basic.6y,no,yes,no,telephone,may,tue,119,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.1924939478316707,0.4824970417738299
164,2152,37,self-employed,divorced,university.degree,no,yes,yes,telephone,may,mon,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.196815108100634,0.28704976468113286
165,22892,42,technician,divorced,professional.course,no,yes,yes,cellular,aug,mon,692,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.2725947854555886,0.8336878843431597
166,37900,28,management,single,university.degree,no,yes,no,cellular,sep,tue,368,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0.8210823315784815,0.8721795083994259
167,22865,47,management,married,university.degree,no,yes,yes,cellular,aug,mon,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.26547120070898705,0.0921315918005916
168,24289,38,admin.,married,basic.9y,no,yes,no,cellular,nov,mon,508,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0.20408265831115802,0.21594947101977668
169,873,59,entrepreneur,divorced,high.school,no,yes,no,telephone,may,wed,173,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.228011605341169,0.8317610904578665
170,20204,36,admin.,married,university.degree,no,yes,no,cellular,aug,mon,103,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.26109875420315315,0.848303897079496
171,2789,39,management,married,university.degree,no,yes,no,telephone,may,wed,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.2159776683328952,0.3146529987639973
172,1362,34,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.1953420905254883,0.2792945968468563
173,11976,39,technician,married,basic.9y,no,yes,no,telephone,jun,wed,155,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0.25990908426090525,0.43081502201846
174,928,31,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.2059571053923156,0.5394465002646668
175,19165,35,admin.,married,university.degree,no,yes,no,cellular,aug,tue,146,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.32956635493179437,0.09556681500661357
176,39046,56,blue-collar,married,basic.4y,no,yes,no,cellular,dec,tue,280,3,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0.9493630086315443,0.8369121387136151
177,381,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.18700024323374034,0.534734870351321
178,7423,26,technician,married,professional.course,no,no,no,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0.21862898077203194,0.7749678150409236
179,19935,37,admin.,single,university.degree,no,no,no,cellular,aug,fri,62,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.342260975609011,0.23083626557632686
180,20506,35,management,married,university.degree,no,no,no,cellular,aug,tue,186,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.36158016877753935,0.9652933511063657
181,30488,49,admin.,married,university.degree,no,yes,no,telephone,may,mon,15,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0.4422830738411659,0.7510273073183793
182,39817,48,admin.,married,high.school,no,yes,no,telephone,jun,mon,54,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,0.6931502399212218,0.34309386439196143
183,6143,31,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,935,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.2032646216101221,0.9485276469599547
184,28362,37,blue-collar,divorced,basic.9y,no,yes,no,cellular,apr,thu,435,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,0.43944344356827425,0.7005117789662728
185,32848,31,admin.,divorced,university.degree,no,no,no,cellular,may,mon,239,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0.328532142758206,0.840561085486237
186,29736,53,management,divorced,university.degree,no,yes,no,cellular,apr,mon,165,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0.4063217424927185,0.045497305855868864
187,5513,39,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19859962914777762,0.05564154105168817
188,15729,60,admin.,married,high.school,no,no,yes,cellular,jul,mon,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.47795673007319034,0.7427372735496288
189,26788,38,management,single,basic.9y,no,yes,no,cellular,nov,thu,972,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.30177244159025074,0.30468643294839204
190,34277,34,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,6,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0.2173977046116021,0.5167843658432453
191,21100,30,admin.,married,university.degree,no,yes,no,cellular,aug,mon,618,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.26174247264892225,0.15626242367127352
192,32625,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0.3980732201629726,0.9779524096569847
193,3751,37,management,married,university.degree,no,no,no,telephone,may,fri,214,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.2114905364330014,0.5027510476744195
194,40112,28,student,single,high.school,no,yes,no,cellular,jul,mon,250,2,6,1,success,-1.7,94.215,-40.3,0.827,4991.6,0.9456056908866999,0.8290010784747254
195,17739,54,blue-collar,married,illiterate,no,yes,yes,cellular,jul,tue,83,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.21179364216934413,0.0740377962799964
196,40484,76,retired,married,university.degree,no,yes,no,cellular,aug,thu,504,2,6,3,success,-1.7,94.027,-38.3,0.899,4991.6,0.9471147586397347,0.47891545221783816
197,11423,38,services,married,high.school,no,no,no,telephone,jun,fri,124,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.24210816993122986,0.06227948040577591
198,26687,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,131,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.3126160996351828,0.8842414310877372
199,20531,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.3644451954490195,0.4458101787129588
200,31766,34,admin.,married,university.degree,no,yes,no,cellular,may,thu,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.39840713032502456,0.06854991826183676
201,33741,33,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,47,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.31479210490729526,0.07649628231595706
202,30748,31,services,single,high.school,no,yes,no,cellular,may,tue,28,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0.4329938474121465,0.53879265800317
203,34542,29,services,single,high.school,no,yes,no,cellular,may,thu,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0.540004101903006,0.07556640450523078
204,21372,49,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,199,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.27248729171574265,0.18377231801244276
205,22394,30,technician,single,university.degree,no,yes,yes,cellular,aug,fri,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.30349543730207434,0.436357084166514
206,931,29,admin.,single,high.school,no,yes,no,telephone,may,wed,511,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.22087010657197284,0.49778283101845744
207,10651,35,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,92,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.2655037858203291,0.5833119152417574
208,335,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.18694351571531423,0.6205126814049073
209,4742,44,services,divorced,high.school,no,no,no,telephone,may,wed,220,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0.23992675715765927,0.37281149964266846
210,41164,54,admin.,married,professional.course,no,no,no,cellular,nov,tue,1868,2,10,1,success,-1.1,94.767,-50.8,1.035,4963.6,0.9670338138388956,0.6187365829805799
211,640,49,housemaid,married,basic.4y,no,no,no,telephone,may,tue,524,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.17999525842426717,0.15724465838513624
212,16562,36,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,335,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.3778700292724607,0.2755084754336936
213,14748,37,entrepreneur,divorced,high.school,no,no,no,cellular,jul,wed,111,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.40355511024980084,0.7987182705963105
214,10414,58,unemployed,single,basic.4y,no,no,no,telephone,jun,mon,170,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0.21545023060334434,0.15308930072651616
215,28407,30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,435,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0.6647195270186868,0.22332297288573677
216,865,33,blue-collar,married,high.school,no,yes,no,telephone,may,wed,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.19835226059226505,0.24297817969395508
217,3032,37,housemaid,married,university.degree,no,no,no,telephone,may,wed,567,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.21355378819340426,0.4795073048230669
218,32031,35,blue-collar,married,high.school,no,yes,no,cellular,may,thu,1262,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.3913891429441733,0.000745522041897928
219,21511,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,452,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.2876188391574795,0.030311360522466524
220,18778,29,self-employed,single,university.degree,no,yes,yes,cellular,jul,thu,22,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.32523739274038344,0.4615481516478055
221,27115,43,services,married,basic.6y,no,yes,no,cellular,nov,fri,158,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.2905015335548905,0.16252068486651927
222,26142,53,unemployed,married,basic.9y,no,yes,no,cellular,nov,wed,248,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.3119986281749506,0.6795018037732852
223,15831,49,admin.,married,university.degree,no,yes,no,telephone,jul,mon,18,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.23077768967617515,0.7952045871766384
224,10178,49,technician,married,professional.course,no,yes,no,telephone,jun,thu,320,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0.228489640238587,0.5781633587377102
225,6233,32,services,married,high.school,no,yes,no,telephone,may,tue,570,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.1933147264760134,0.6947649771732057
226,3270,46,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.2070486784967923,0.39095801573387867
227,38613,37,admin.,married,high.school,no,no,no,cellular,nov,mon,235,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0.7823647566229572,0.04629620299294834
228,17109,36,services,single,high.school,no,yes,no,cellular,jul,fri,862,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3398873623506202,0.43942153262964934
229,16543,56,retired,married,professional.course,no,no,no,cellular,jul,wed,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.3879908200897233,0.3719803122094397
230,11,25,services,single,high.school,no,yes,no,telephone,may,mon,222,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19815313930958173,0.5970032422003301
231,20791,37,admin.,married,university.degree,no,no,no,cellular,aug,wed,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.3527373516670718,0.1342181696990331
232,23770,33,unemployed,single,university.degree,no,yes,yes,cellular,aug,thu,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0.28564188420131953,0.22771289672183592
233,2782,51,unemployed,married,professional.course,no,no,no,telephone,may,wed,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0.21660499326455215,0.8147824165272798
234,37242,30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,83,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,0.7570281200343406,0.26432552664021314
235,8046,30,technician,married,professional.course,no,yes,yes,telephone,jun,mon,82,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0.23305216957271124,0.41032020490716326
236,1293,37,unemployed,married,professional.course,no,no,yes,telephone,may,thu,110,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0.18382461810994638,0.9359721764957816
237,4329,36,admin.,divorced,high.school,no,yes,yes,telephone,may,tue,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.19049572845599147,0.27555246302085457
238,13234,32,technician,married,university.degree,no,yes,no,telephone,jul,wed,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.29588382884017217,0.14528995885356388
239,23865,32,technician,married,university.degree,no,no,no,cellular,aug,fri,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0.29988663608209243,0.7020201293314523
240,13239,52,retired,married,professional.course,no,yes,no,cellular,jul,wed,389,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3682808559973194,0.5670665504412746
241,23618,30,management,married,university.degree,no,no,yes,cellular,aug,thu,308,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0.2975953958100282,0.611593835546597
242,6977,46,admin.,divorced,basic.9y,no,yes,no,telephone,may,thu,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0.22139827063878165,0.04203085099357362
243,10959,40,admin.,married,university.degree,no,no,no,telephone,jun,wed,248,29,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0.09649408561926107,0.4172668947572268
244,33156,27,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.3949329048515072,0.004266434167159439
245,24711,41,management,married,basic.6y,no,yes,no,cellular,nov,mon,264,4,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0.27832512644281027,0.2465354688608895
246,15662,34,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,172,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.3474783631880998,0.7060561835840063
247,30120,33,admin.,single,high.school,no,yes,no,cellular,apr,wed,961,2,999,1,failure,-1.8,93.075,-47.1,1.372,5099.1,0.5904654628920918,0.06154071592069976
248,28953,36,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,486,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.5822391232854192,0.29469349860327987
249,28027,39,blue-collar,single,basic.9y,no,no,no,cellular,apr,thu,311,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0.5632266614400422,0.9881127528121781
250,34154,44,unemployed,divorced,basic.9y,no,no,no,telephone,may,wed,259,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.2877891840962978,0.9712222302269755
251,28600,43,management,married,basic.6y,no,no,no,cellular,apr,wed,121,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,0.4900519398003588,0.481846388679705
252,2103,34,housemaid,married,university.degree,no,no,no,telephone,may,mon,388,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.19243504746780865,0.7356933865282459
253,11299,38,services,married,high.school,no,no,no,telephone,jun,thu,224,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0.24210816993122986,0.6326557741861389
254,37217,32,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,131,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,0.7900629105400852,0.46569307144373673
255,4477,41,management,single,high.school,no,no,no,telephone,may,tue,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.19670729959426017,0.8570664326413197
256,21891,33,admin.,single,professional.course,no,yes,no,cellular,aug,wed,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.30739668393807457,0.172518252166179
257,2404,48,services,married,high.school,no,yes,no,telephone,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.1780132154234824,0.8284319222441106
258,40442,26,admin.,single,university.degree,no,no,no,cellular,aug,mon,242,1,6,5,success,-1.7,94.027,-38.3,0.904,4991.6,0.9401771708656731,0.04206952345831805
259,12194,53,services,married,basic.9y,no,yes,no,telephone,jul,tue,723,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0.25091755663915916,0.8669536918127985
260,13401,40,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,131,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.3219074341447957,0.6759965874682478
261,27387,46,admin.,single,high.school,no,yes,no,cellular,nov,fri,294,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0.2363294257415569,0.44591410991086855
262,36380,37,unemployed,single,university.degree,no,no,no,cellular,jun,tue,100,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0.8276617075261451,0.671570247634277
263,35943,32,admin.,single,university.degree,no,yes,no,cellular,may,mon,157,4,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,0.5128480910759499,0.4603685038892419
264,37753,54,admin.,married,university.degree,no,yes,no,cellular,aug,fri,91,2,3,1,success,-2.9,92.201,-31.4,0.849,5076.2,0.9312391945774938,0.7800032223785852
265,4617,54,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0.1789146460662814,0.1134440838641173
266,17704,53,technician,single,professional.course,no,no,no,cellular,jul,tue,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.3652206886966018,0.5081574288486054
267,18435,41,services,divorced,high.school,no,yes,no,cellular,jul,thu,474,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.2995496760122539,0.8714895399438729
268,35191,33,services,married,high.school,no,yes,no,cellular,may,fri,521,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0.5369404244012482,0.9275292758120225
269,13460,27,admin.,single,university.degree,no,no,no,cellular,jul,wed,919,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.42738796362299375,0.22033633154831267
270,8416,40,admin.,single,university.degree,no,yes,no,telephone,jun,tue,176,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.2589431171636272,0.2519303025546189
271,17495,40,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,96,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.31581251160787477,0.9040124716089887
272,19650,57,admin.,married,university.degree,no,yes,no,cellular,aug,thu,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.236851194545107,0.34551733871512846
273,176,44,services,married,high.school,no,yes,yes,telephone,may,mon,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.17925667149327518,0.056872574048715596
274,9968,45,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,157,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.2507684042008254,0.7148866721120328
